Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
1,big little lies season 2 how many episodes,ContextCite32,0.9858978249577763,0.9636363636363635,1.0000000000000002,0.911111111111111,1.0,1.0,0.8,1,1.0,10
1,big little lies season 2 how many episodes,KernelShap32,0.9513691886713429,0.9030303030303028,1.0000000000000002,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
1,big little lies season 2 how many episodes,BetaShap (U)32,0.8402205549711251,0.709090909090909,0.87844120079863,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
1,big little lies season 2 how many episodes,TMC32,0.7973603691680292,0.7212121212121211,1.0000000000000002,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
1,big little lies season 2 how many episodes,ContextCite64,0.9754170138047923,0.9878787878787878,0.9406422017459466,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
1,big little lies season 2 how many episodes,KernelShap64,0.9823631281448799,0.9878787878787878,1.0000000000000002,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
1,big little lies season 2 how many episodes,BetaShap (U)64,0.8638834747514029,0.709090909090909,1.0000000000000002,0.5555555555555555,1.0,1.0,0.6,1,1.0,10
1,big little lies season 2 how many episodes,TMC64,0.9406573170356922,0.9393939393939393,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
1,big little lies season 2 how many episodes,ContextCite100,0.9602245516153933,0.9757575757575757,0.9406422017459466,0.911111111111111,1.0,1.0,1.0,1,1.0,10
1,big little lies season 2 how many episodes,KernelShap100,0.9942704308506919,0.9878787878787878,1.0000000000000002,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
1,big little lies season 2 how many episodes,BetaShap (U)100,0.8424576919267153,0.7939393939393938,0.9071664337705044,0.6,1.0,1.0,0.8,1,1.0,10
1,big little lies season 2 how many episodes,TMC100,0.9599948517693748,0.9757575757575757,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1,1.0,10
1,big little lies season 2 how many episodes,LOO,0.9606921199825502,0.8666666666666665,1.0000000000000002,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
2,who sang waiting for a girl like you,ContextCite32,0.7799791269240923,0.5878787878787878,1.0,0.4666666666666666,1.0,1.0,0.6,1,1.0,10
2,who sang waiting for a girl like you,KernelShap32,0.9030693576976296,0.8060606060606059,0.9991074485642949,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
2,who sang waiting for a girl like you,BetaShap (U)32,0.689421864323335,0.5636363636363636,0.8769945187787209,0.4666666666666666,1.0,0.6666666666666666,0.6,1,1.0,10
2,who sang waiting for a girl like you,TMC32,0.7960182111967767,0.5272727272727272,0.7084438575996341,0.37777777777777777,1.0,0.3333333333333333,0.6,1,1.0,10
2,who sang waiting for a girl like you,ContextCite64,0.7782344590037314,0.49090909090909085,0.8698352739032911,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
2,who sang waiting for a girl like you,KernelShap64,0.9100346654977207,0.7575757575757575,1.0,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
2,who sang waiting for a girl like you,BetaShap (U)64,0.8001597565470815,0.7212121212121211,0.8698352739032911,0.5555555555555555,1.0,0.6666666666666666,0.6,1,1.0,10
2,who sang waiting for a girl like you,TMC64,0.8811017713837561,0.709090909090909,0.8314493388209132,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,ContextCite100,0.8805918779242992,0.709090909090909,1.0,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
2,who sang waiting for a girl like you,KernelShap100,0.9445604001613201,0.8060606060606059,0.9991074485642949,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
2,who sang waiting for a girl like you,BetaShap (U)100,0.6699081635843643,0.7575757575757575,0.9075775399889406,0.6,1.0,1.0,0.8,1,1.0,10
2,who sang waiting for a girl like you,TMC100,0.9068416284151474,0.7212121212121211,0.758913602427727,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,LOO,0.3504177523474393,-0.3696969696969697,0.7012846127242043,-0.37777777777777777,1.0,0.3333333333333333,0.2,1,1.0,10
3,where do you cross the arctic circle in norway,ContextCite32,0.8744349976942751,0.6606060606060605,1.0,0.4666666666666666,1.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,KernelShap32,0.864601536084592,0.5515151515151515,1.0,0.4666666666666666,1.0,1.0,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,BetaShap (U)32,0.9020491839926734,0.06666666666666665,1.0,-0.022222222222222223,1.0,0.6666666666666666,0.4,1,1.0,10
3,where do you cross the arctic circle in norway,TMC32,0.9663575314254516,0.06666666666666665,0.9779754671799923,-0.06666666666666667,1.0,0.6666666666666666,0.4,1,1.0,10
3,where do you cross the arctic circle in norway,ContextCite64,0.9787639186494914,0.49090909090909085,1.0,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,KernelShap64,0.9352864736940132,0.5636363636363636,1.0,0.4222222222222222,1.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,BetaShap (U)64,0.8499166739504143,0.16363636363636364,1.0,0.06666666666666667,1.0,0.6666666666666666,0.4,1,1.0,10
3,where do you cross the arctic circle in norway,TMC64,0.955477422783096,0.3696969696969697,1.0,0.28888888888888886,1.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,ContextCite100,0.9872702236701767,0.3696969696969697,1.0,0.28888888888888886,1.0,0.6666666666666666,0.4,1,1.0,10
3,where do you cross the arctic circle in norway,KernelShap100,0.9835824495700388,0.709090909090909,1.0,0.6,1.0,1.0,0.8,1,1.0,10
3,where do you cross the arctic circle in norway,BetaShap (U)100,0.7710365346134995,0.3939393939393939,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,TMC100,0.9576390344385426,0.5272727272727272,1.0,0.37777777777777777,1.0,1.0,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,LOO,0.4953009107835705,-0.22424242424242422,0.6362329127114549,-0.19999999999999998,1.0,0.3333333333333333,0.4,1,1.0,10
4,who is the main character in green eggs and ham,ContextCite32,0.9416980117121616,0.32121212121212117,0.993695181938327,0.19999999999999998,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,KernelShap32,0.9108901034250751,0.34545454545454546,0.9601638392191829,0.24444444444444444,1.0,0.6666666666666666,0.6,1,1.0,10
4,who is the main character in green eggs and ham,BetaShap (U)32,0.7994184187050255,0.07878787878787878,0.7271999510018478,0.022222222222222223,1.0,0.3333333333333333,0.4,1,1.0,10
4,who is the main character in green eggs and ham,TMC32,0.9209128693374052,0.4666666666666666,0.9944928071998096,0.37777777777777777,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,ContextCite64,0.9580417467886704,0.43030303030303024,0.9944928071998096,0.28888888888888886,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,KernelShap64,0.9675740568558726,0.6242424242424242,0.993695181938327,0.5555555555555555,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,BetaShap (U)64,0.8535526051932951,0.4787878787878787,1.0,0.3333333333333333,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,TMC64,0.9612103574903235,0.5878787878787878,0.9944928071998096,0.4222222222222222,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,ContextCite100,0.9738814374321546,0.5393939393939393,0.9944928071998096,0.5111111111111111,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,KernelShap100,0.9860517742349819,0.5636363636363636,0.993695181938327,0.4666666666666666,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,BetaShap (U)100,0.8708241897453819,0.5636363636363636,1.0,0.4222222222222222,1.0,1.0,0.6,1,1.0,10
4,who is the main character in green eggs and ham,TMC100,0.9536794038713086,0.6727272727272726,0.9944928071998096,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
4,who is the main character in green eggs and ham,LOO,0.9032952336743556,0.3939393939393939,0.9944928071998096,0.28888888888888886,1.0,1.0,0.8,1,1.0,10
5,do veins carry blood to the heart or away,ContextCite32,0.9285522705765474,0.4787878787878787,0.9152350585092912,0.4222222222222222,1.0,0.6666666666666666,0.4,1,1.0,10
5,do veins carry blood to the heart or away,KernelShap32,0.7256037174511815,0.5636363636363636,0.9152350585092912,0.4666666666666666,1.0,0.6666666666666666,0.8,1,1.0,10
5,do veins carry blood to the heart or away,BetaShap (U)32,0.8120936767741159,0.406060606060606,0.6969771399998477,0.28888888888888886,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,TMC32,0.9348928152548248,0.6969696969696969,0.9152350585092912,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
5,do veins carry blood to the heart or away,ContextCite64,0.957698094040043,0.5151515151515151,0.9152350585092912,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,KernelShap64,0.9538304978286417,0.7333333333333332,1.0,0.6,1.0,1.0,0.8,1,1.0,10
5,do veins carry blood to the heart or away,BetaShap (U)64,0.7891963855924692,0.5393939393939393,0.39014544396726164,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,TMC64,0.9286309271747413,0.4787878787878787,0.8694531931425094,0.4222222222222222,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,ContextCite100,0.9737363423750112,0.6121212121212121,1.0,0.4222222222222222,1.0,1.0,0.6,1,1.0,10
5,do veins carry blood to the heart or away,KernelShap100,0.9444348001320922,0.709090909090909,0.9764146404349733,0.5555555555555555,1.0,1.0,0.6,1,1.0,10
5,do veins carry blood to the heart or away,BetaShap (U)100,0.7617199631335843,0.709090909090909,0.45427119605418764,0.5555555555555555,0.0,0.6666666666666666,0.8,1,0.5,10
5,do veins carry blood to the heart or away,TMC100,0.9556490125848349,0.6727272727272726,0.9764146404349733,0.5111111111111111,1.0,1.0,0.6,1,1.0,10
5,do veins carry blood to the heart or away,LOO,0.8280675122079657,0.6,0.9208940657221053,0.4666666666666666,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite32,0.581144300586116,0.41818181818181815,0.717949585060772,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,KernelShap32,0.5716931645842547,0.4424242424242424,0.7800817336837409,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)32,0.8501680942797619,0.7939393939393938,0.9170417789468991,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC32,0.7346675903629878,0.6969696969696969,0.873506871790007,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite64,0.501718495440287,0.6606060606060605,0.9483948346662573,0.4666666666666666,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,KernelShap64,0.7456132916476002,0.41818181818181815,0.7657415231434894,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)64,0.9293972614470545,0.9030303030303028,0.9994518559164577,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC64,0.8752895721695982,0.9272727272727272,0.9792681248046153,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite100,0.6242486727690996,0.7696969696969697,0.9994518559164577,0.6,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,KernelShap100,0.856289595935727,0.6363636363636362,0.8405472068281319,0.6,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)100,0.9074026130711428,0.8424242424242423,0.9994518559164577,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC100,0.8819676020800825,0.9272727272727272,0.9458439123191343,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,LOO,0.37239970446127635,0.4424242424242424,0.783929055666472,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
7,what is 1 radian in terms of pi,ContextCite32,0.898829428717174,0.6242424242424242,0.9582970441444035,0.4222222222222222,1.0,0.6666666666666666,0.6,1,1.0,10
7,what is 1 radian in terms of pi,KernelShap32,0.9556883903170187,0.8909090909090909,0.9856179405302636,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
7,what is 1 radian in terms of pi,BetaShap (U)32,0.2434141296112616,0.32121212121212117,0.4476637003758243,0.28888888888888886,1.0,0.6666666666666666,0.6,1,1.0,10
7,what is 1 radian in terms of pi,TMC32,0.8601876450084471,0.8303030303030302,1.0,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
7,what is 1 radian in terms of pi,ContextCite64,0.9723574760410061,0.9393939393939393,0.9702123118151627,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
7,what is 1 radian in terms of pi,KernelShap64,0.9699005352125745,0.9757575757575757,0.9856179405302636,0.911111111111111,1.0,1.0,1.0,1,1.0,10
7,what is 1 radian in terms of pi,BetaShap (U)64,0.5441883563865336,0.6242424242424242,0.45957896804658344,0.5555555555555555,1.0,1.0,0.6,1,1.0,10
7,what is 1 radian in terms of pi,TMC64,0.8566985336364119,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
7,what is 1 radian in terms of pi,ContextCite100,0.9704561611621738,0.9030303030303028,0.9702123118151627,0.7333333333333333,1.0,1.0,1.0,1,1.0,10
7,what is 1 radian in terms of pi,KernelShap100,0.9751588755062117,0.9636363636363635,0.9856179405302636,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
7,what is 1 radian in terms of pi,BetaShap (U)100,0.5630599293541102,0.6727272727272726,0.09844130550169314,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,TMC100,0.9315202645415495,0.8909090909090909,0.9702123118151627,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
7,what is 1 radian in terms of pi,LOO,0.9235689028799399,0.6848484848484848,1.0,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,ContextCite32,0.8702290682308313,0.6727272727272726,0.9267685534671904,0.5555555555555555,1.0,0.6666666666666666,0.6,1,1.0,10
8,when does season 5 of bates motel come out,KernelShap32,0.8669497470663415,0.6363636363636362,0.9322498643718956,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
8,when does season 5 of bates motel come out,BetaShap (U)32,0.7961036874757362,0.8909090909090909,0.9360105947379449,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,TMC32,0.8544578144018773,0.9393939393939393,0.9922922853719904,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,ContextCite64,0.9377043901815105,0.8303030303030302,0.9725438334587202,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,KernelShap64,0.9674285437354656,0.6242424242424242,0.9322498643718956,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
8,when does season 5 of bates motel come out,BetaShap (U)64,0.6879932734423326,0.7575757575757575,0.693623562221542,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,TMC64,0.8242409640393512,0.8909090909090909,0.693623562221542,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,ContextCite100,0.9492885691450395,0.7939393939393938,1.0,0.6888888888888888,1.0,1.0,0.6,1,1.0,10
8,when does season 5 of bates motel come out,KernelShap100,0.9777853403091877,0.8424242424242423,1.0,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,BetaShap (U)100,0.7316987416231903,0.8666666666666665,0.693623562221542,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
8,when does season 5 of bates motel come out,TMC100,0.8681796347440627,0.9272727272727272,0.9013647699581316,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,LOO,-0.11651122658937671,0.04242424242424241,0.16898563347400092,0.1111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,ContextCite32,-0.4658259564650199,-0.5515151515151515,0.0,-0.37777777777777777,0.0,0.0,0.4,0,0.25,10
9,how many episodes are in series 7 game of thrones,KernelShap32,0.525747104786172,0.4424242424242424,0.2852375788535629,0.3333333333333333,0.0,0.3333333333333333,0.6,1,0.3333333333333333,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)32,0.3390309693455642,0.5515151515151515,0.7124470005847333,0.37777777777777777,1.0,1.0,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,TMC32,0.4761253126955858,0.6,0.7667426205095174,0.4222222222222222,1.0,0.6666666666666666,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,ContextCite64,0.2585544103125297,0.2606060606060606,0.2929748593210642,0.19999999999999998,0.0,0.3333333333333333,0.6,1,0.5,10
9,how many episodes are in series 7 game of thrones,KernelShap64,0.7733266583637365,0.7575757575757575,0.9885648311007802,0.5555555555555555,1.0,1.0,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)64,0.5541151170877444,0.6242424242424242,0.5541404317778746,0.37777777777777777,1.0,1.0,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,TMC64,0.7733788637358582,0.7454545454545454,0.8253902394852677,0.6,1.0,1.0,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,ContextCite100,0.5882901158766571,0.6363636363636362,0.7719483990398347,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,KernelShap100,0.8522656015609025,0.7696969696969697,0.7848321073096389,0.6,1.0,0.6666666666666666,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)100,0.6183884135211379,0.7212121212121211,0.7665528230599554,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,TMC100,0.7738374754541949,0.8303030303030302,0.9885648311007802,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,LOO,0.35321769655981017,0.43030303030303024,0.6277908902320919,0.28888888888888886,1.0,0.6666666666666666,0.4,1,1.0,10
10,who is next in line to be the monarch of england,ContextCite32,0.7995352039487167,0.6121212121212121,0.8954354727671883,0.4222222222222222,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,KernelShap32,0.9104529576813637,0.709090909090909,0.9401703292134458,0.6,1.0,0.6666666666666666,0.6,1,1.0,10
10,who is next in line to be the monarch of england,BetaShap (U)32,0.1451604235934727,0.12727272727272726,0.5908744716588588,0.06666666666666667,1.0,0.6666666666666666,0.6,1,1.0,10
10,who is next in line to be the monarch of england,TMC32,0.6571192911438043,0.22424242424242422,0.8826201508203515,0.15555555555555553,1.0,0.6666666666666666,0.6,1,1.0,10
10,who is next in line to be the monarch of england,ContextCite64,0.899917760200277,0.8181818181818182,0.9998554991859753,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
10,who is next in line to be the monarch of england,KernelShap64,0.9161497252734205,0.7939393939393938,0.9998554991859753,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
10,who is next in line to be the monarch of england,BetaShap (U)64,0.5527099300293881,0.4424242424242424,0.6865400107390752,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
10,who is next in line to be the monarch of england,TMC64,0.8074257169909499,0.7939393939393938,0.9420463691855469,0.6,1.0,1.0,0.8,1,1.0,10
10,who is next in line to be the monarch of england,ContextCite100,0.9275146768979459,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
10,who is next in line to be the monarch of england,KernelShap100,0.9399873131806014,0.8181818181818182,0.9998554991859753,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
10,who is next in line to be the monarch of england,BetaShap (U)100,0.4673701333061285,0.12727272727272726,0.6122530592038529,0.06666666666666667,0.0,0.3333333333333333,0.4,1,0.5,10
10,who is next in line to be the monarch of england,TMC100,0.8848768289959598,0.7818181818181817,0.952754097277041,0.6,1.0,1.0,0.8,1,1.0,10
10,who is next in line to be the monarch of england,LOO,0.8489376524094672,0.7939393939393938,0.9898440976397973,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite32,0.9838994117938159,0.9636363636363635,0.9999999999999999,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,KernelShap32,0.9858021089607224,0.9151515151515152,0.9999999999999999,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)32,0.8783652793197567,0.3696969696969697,0.9254950293537885,0.28888888888888886,1.0,1.0,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,TMC32,0.9249188641320765,0.32121212121212117,0.9328693088263554,0.24444444444444444,1.0,0.6666666666666666,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite64,0.9835379225003477,0.9272727272727272,0.9737127048520647,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,KernelShap64,0.9829766996889554,0.8424242424242423,0.9999999999999999,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)64,0.7888537976892198,0.38181818181818183,0.9866241399719723,0.19999999999999998,1.0,1.0,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,TMC64,0.9603768743819425,0.6121212121212121,0.9999999999999999,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite100,0.9896432322096755,0.9151515151515152,0.9999999999999999,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,KernelShap100,0.9769051200515491,0.8666666666666665,0.9999999999999999,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)100,0.8141954102898302,0.4666666666666666,0.9328693088263554,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,TMC100,0.9732909255162298,0.7696969696969697,0.9999999999999999,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,LOO,0.9366890000882437,0.6242424242424242,0.9328693088263554,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
12,what is the name of latest version of android,ContextCite32,0.7182556454884028,0.7575757575757575,0.9712319436707423,0.6,1.0,1.0,0.6,1,1.0,10
12,what is the name of latest version of android,KernelShap32,0.8611193290994981,0.6848484848484848,0.9465428980745418,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
12,what is the name of latest version of android,BetaShap (U)32,0.7198901051503974,0.4424242424242424,1.0000000000000002,0.28888888888888886,1.0,1.0,0.6,1,1.0,10
12,what is the name of latest version of android,TMC32,0.7685898137717178,0.5515151515151515,1.0000000000000002,0.4222222222222222,1.0,1.0,0.8,1,1.0,10
12,what is the name of latest version of android,ContextCite64,0.9263751762265477,0.8909090909090909,0.9465428980745418,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
12,what is the name of latest version of android,KernelShap64,0.9366275974893526,0.7939393939393938,0.9712319436707423,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
12,what is the name of latest version of android,BetaShap (U)64,0.3920892378631534,0.24848484848484845,0.7203445595858265,0.15555555555555553,1.0,0.6666666666666666,0.4,1,1.0,10
12,what is the name of latest version of android,TMC64,0.922285120590405,0.7333333333333332,1.0000000000000002,0.6,1.0,1.0,0.6,1,1.0,10
12,what is the name of latest version of android,ContextCite100,0.9458726057775583,0.8909090909090909,0.9309193395444565,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
12,what is the name of latest version of android,KernelShap100,0.936118843205558,0.709090909090909,0.8812367132926625,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
12,what is the name of latest version of android,BetaShap (U)100,0.4812749999631538,0.29696969696969694,0.7203445595858265,0.15555555555555553,1.0,0.6666666666666666,0.6,1,1.0,10
12,what is the name of latest version of android,TMC100,0.9445299608904314,0.7939393939393938,0.9712319436707423,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
12,what is the name of latest version of android,LOO,0.7854616668162148,0.7454545454545454,0.9666118614359637,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
13,why was there so much interest in cuba both before and after the civil war,ContextCite32,0.990360480389562,0.9393939393939393,0.9999999999999999,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
13,why was there so much interest in cuba both before and after the civil war,KernelShap32,0.9928698809278739,0.8060606060606059,0.98647717307472,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
