Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
1,big little lies season 2 how many episodes,KernelShap32,0.18293502010662507,-0.006060606060606061,0.650359968122549,0.022222222222222223,0.0,0.3333333333333333,0.6,1,1.0,10
1,big little lies season 2 how many episodes,BetaShap (U)32,-0.16459512888350117,0.16363636363636364,0.5824535672232475,0.19999999999999998,0.0,0.0,0.4,1,1.0,10
1,big little lies season 2 how many episodes,TMC32,0.035978647745854284,0.1515151515151515,0.6954000181394462,0.06666666666666667,0.0,0.3333333333333333,0.4,1,0.5,10
1,big little lies season 2 how many episodes,ContextCite64,0.6070867600449558,0.5272727272727272,0.8072516291235308,0.37777777777777777,0.0,0.6666666666666666,0.6,1,1.0,10
1,big little lies season 2 how many episodes,KernelShap64,0.7593483646031617,0.7212121212121211,0.9278326192273889,0.5555555555555555,0.0,0.6666666666666666,0.8,1,1.0,10
1,big little lies season 2 how many episodes,BetaShap (U)64,0.09032021144374297,0.23636363636363633,0.7766088722859029,0.19999999999999998,0.0,0.3333333333333333,0.4,1,1.0,10
1,big little lies season 2 how many episodes,TMC64,0.28850796930369255,0.34545454545454546,0.63896380022693,0.24444444444444444,0.0,0.0,0.6,1,1.0,10
1,big little lies season 2 how many episodes,ContextCite100,0.8820432680164902,0.8909090909090909,0.9862362744824419,0.7333333333333333,0.0,1.0,0.8,1,1.0,10
1,big little lies season 2 how many episodes,KernelShap100,0.8226298800396408,0.8060606060606059,0.9469241210702162,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
1,big little lies season 2 how many episodes,BetaShap (U)100,0.45167687539891666,0.43030303030303024,0.9469241210702162,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
1,big little lies season 2 how many episodes,TMC100,0.47589545323277893,0.4545454545454545,0.8857015843792663,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
1,big little lies season 2 how many episodes,LOO,0.49660368030203805,0.5757575757575757,0.7878600597558185,0.4666666666666666,0.0,0.3333333333333333,0.8,1,1.0,10
2,who sang waiting for a girl like you,ContextCite32,0.9190106002406448,0.6,0.9536234193740308,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
2,who sang waiting for a girl like you,KernelShap32,0.9544540288282993,0.7818181818181817,1.0,0.6444444444444444,1.0,1.0,0.6,1,1.0,10
2,who sang waiting for a girl like you,BetaShap (U)32,0.6199908859091067,0.3939393939393939,0.7275183230617643,0.28888888888888886,1.0,0.3333333333333333,0.6,1,1.0,10
2,who sang waiting for a girl like you,TMC32,0.7636249056563169,0.24848484848484845,0.7385013348705405,0.19999999999999998,1.0,0.3333333333333333,0.6,1,1.0,10
2,who sang waiting for a girl like you,ContextCite64,0.9128078272409397,0.5030303030303029,0.9802919821685149,0.4222222222222222,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,KernelShap64,0.9452830808884634,0.709090909090909,0.9574540978196663,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,BetaShap (U)64,0.7468033624246893,0.7212121212121211,0.928336737382734,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,TMC64,0.9102739898080905,0.8181818181818182,0.9574540978196663,0.7333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,ContextCite100,0.9407928624830802,0.5636363636363636,0.9741427483751713,0.4666666666666666,1.0,0.6666666666666666,0.6,1,1.0,10
2,who sang waiting for a girl like you,KernelShap100,0.9504730013352418,0.6848484848484848,0.9574540978196663,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,BetaShap (U)100,0.7583656642618606,0.6727272727272726,0.7483890412642417,0.5111111111111111,1.0,0.3333333333333333,0.6,1,1.0,10
2,who sang waiting for a girl like you,TMC100,0.940795870250479,0.8181818181818182,0.9574540978196663,0.6888888888888888,1.0,0.6666666666666666,0.8,1,1.0,10
2,who sang waiting for a girl like you,LOO,0.8256230974330485,0.2727272727272727,0.9536234193740308,0.19999999999999998,1.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,ContextCite32,0.836489502950912,0.4787878787878787,0.9850770790671232,0.28888888888888886,0.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,KernelShap32,0.8645849250903288,0.7939393939393938,0.999066561981489,0.6444444444444444,0.0,1.0,0.8,1,1.0,10
3,where do you cross the arctic circle in norway,BetaShap (U)32,0.9856891359753011,0.35757575757575755,1.0,0.15555555555555553,1.0,1.0,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,TMC32,0.9907292856668726,0.38181818181818183,0.999066561981489,0.19999999999999998,0.0,1.0,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,ContextCite64,0.9714262890563732,0.7212121212121211,0.9983214475841641,0.5555555555555555,0.0,0.6666666666666666,0.8,1,1.0,10
3,where do you cross the arctic circle in norway,KernelShap64,0.9349914621453924,0.34545454545454546,0.986010517085634,0.24444444444444444,1.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,BetaShap (U)64,0.9845672991605994,0.709090909090909,1.0,0.6,1.0,1.0,0.8,1,1.0,10
3,where do you cross the arctic circle in norway,TMC64,0.9594593677186916,0.5757575757575757,0.999066561981489,0.4222222222222222,0.0,1.0,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,ContextCite100,0.986479290278484,0.5515151515151515,0.9949115340995562,0.37777777777777777,0.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,KernelShap100,0.9853282701649174,0.7333333333333332,0.9971532458502239,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
3,where do you cross the arctic circle in norway,BetaShap (U)100,0.8283753345681668,0.7939393939393938,0.999066561981489,0.6444444444444444,0.0,1.0,0.8,1,1.0,10
3,where do you cross the arctic circle in norway,TMC100,0.945640265394778,0.7212121212121211,0.9949115340995562,0.5555555555555555,0.0,0.6666666666666666,0.6,1,1.0,10
3,where do you cross the arctic circle in norway,LOO,-0.07465255332137521,0.2121212121212121,0.3420587116174313,0.15555555555555553,0.0,0.3333333333333333,0.8,1,1.0,10
4,who is the main character in green eggs and ham,ContextCite32,0.9950413342420015,0.8181818181818182,0.9881153087500041,0.6444444444444444,1.0,0.6666666666666666,0.6,1,1.0,10
4,who is the main character in green eggs and ham,KernelShap32,0.9976883932117588,0.8545454545454544,0.9991782712850589,0.7333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
4,who is the main character in green eggs and ham,BetaShap (U)32,0.9742536433566032,0.6727272727272726,0.9974235525042279,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
4,who is the main character in green eggs and ham,TMC32,0.975623991890996,0.6606060606060605,0.9974235525042279,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
4,who is the main character in green eggs and ham,ContextCite64,0.9989935785086733,0.8181818181818182,1.0,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
4,who is the main character in green eggs and ham,KernelShap64,0.9988441063570951,0.8787878787878788,0.9991782712850589,0.7333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
4,who is the main character in green eggs and ham,BetaShap (U)64,0.9738504105027177,0.49090909090909085,0.9974235525042279,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
4,who is the main character in green eggs and ham,TMC64,0.9940695984271186,0.6363636363636362,0.9974235525042279,0.5111111111111111,1.0,0.6666666666666666,0.6,1,1.0,10
4,who is the main character in green eggs and ham,ContextCite100,0.9991498080903712,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
4,who is the main character in green eggs and ham,KernelShap100,0.9990442258697205,0.8545454545454544,0.9991782712850589,0.6888888888888888,1.0,0.6666666666666666,1.0,1,1.0,10
4,who is the main character in green eggs and ham,BetaShap (U)100,0.9541223460627017,0.4424242424242424,0.9974235525042279,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
4,who is the main character in green eggs and ham,TMC100,0.993604938413749,0.5878787878787878,0.9974235525042279,0.4666666666666666,1.0,0.6666666666666666,0.6,1,1.0,10
4,who is the main character in green eggs and ham,LOO,0.9929585634782374,0.7333333333333332,0.9881153087500041,0.6,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,ContextCite32,0.9914182754775579,0.4787878787878787,0.9919788028662636,0.4222222222222222,1.0,0.6666666666666666,0.4,1,1.0,10
5,do veins carry blood to the heart or away,KernelShap32,0.9739225143699229,0.4666666666666666,0.9919788028662636,0.3333333333333333,1.0,0.6666666666666666,0.4,1,1.0,10
5,do veins carry blood to the heart or away,BetaShap (U)32,0.9320257228632488,0.34545454545454546,0.9201310195774502,0.19999999999999998,1.0,0.3333333333333333,0.6,1,1.0,10
5,do veins carry blood to the heart or away,TMC32,0.9853188717084457,0.6242424242424242,0.930252643439323,0.4666666666666666,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,ContextCite64,0.9961455527237171,0.6121212121212121,0.9919788028662636,0.4222222222222222,1.0,0.6666666666666666,0.4,1,1.0,10
5,do veins carry blood to the heart or away,KernelShap64,0.9823170887738291,0.38298049251844074,0.9919788028662636,0.26967994498529685,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,BetaShap (U)64,0.9350332543983959,0.6727272727272726,0.9919788028662636,0.5555555555555555,1.0,0.6666666666666666,0.8,1,1.0,10
5,do veins carry blood to the heart or away,TMC64,0.9901533607576646,0.8060606060606059,0.9919788028662636,0.6888888888888888,1.0,0.6666666666666666,0.8,1,1.0,10
5,do veins carry blood to the heart or away,ContextCite100,0.9945960989160552,0.6606060606060605,0.9919788028662636,0.4666666666666666,1.0,0.6666666666666666,0.6,1,1.0,10
5,do veins carry blood to the heart or away,KernelShap100,0.9944776777070699,0.38181818181818183,0.9919788028662636,0.28888888888888886,1.0,0.6666666666666666,0.4,1,1.0,10
5,do veins carry blood to the heart or away,BetaShap (U)100,0.9311628627741856,0.9757575757575757,0.9919788028662636,0.911111111111111,1.0,0.6666666666666666,1.0,1,1.0,10
5,do veins carry blood to the heart or away,TMC100,0.9968817607111828,0.9151515151515152,0.9919788028662636,0.8222222222222221,1.0,0.6666666666666666,0.8,1,1.0,10
5,do veins carry blood to the heart or away,LOO,0.9754421551424548,0.5272727272727272,0.930252643439323,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite32,0.7238145280976858,0.6484848484848483,0.9035197430972469,0.4666666666666666,0.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,KernelShap32,0.6291232282761812,0.4666666666666666,1.0000000000000002,0.3333333333333333,1.0,1.0,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)32,0.7519580744468748,0.6484848484848483,0.7426425612345384,0.5111111111111111,1.0,0.3333333333333333,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC32,0.6246251809395877,0.34545454545454546,0.6591719377849315,0.24444444444444444,0.0,0.3333333333333333,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite64,0.73194695722548,0.7696969696969697,0.9230935381543838,0.6444444444444444,1.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,KernelShap64,0.9261056883105596,0.9636363636363635,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)64,0.7406940999946456,0.6848484848484848,0.7417050333073246,0.5111111111111111,0.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC64,0.8160415871705966,0.7696969696969697,0.9587334522388036,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,ContextCite100,0.7117144956319018,0.6933037246280291,0.9230935381543838,0.598056818096707,1.0,0.6666666666666666,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,KernelShap100,0.8979743685202322,0.8666666666666665,1.0000000000000002,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,BetaShap (U)100,0.8298102710159205,0.6242424242424242,0.9351281636985878,0.4222222222222222,0.0,1.0,0.6,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,TMC100,0.8519042764412477,0.7939393939393938,1.0000000000000002,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
6,who played charlie bucket in the original charlie and the chocolate factory,LOO,0.48133902861643285,0.4424242424242424,0.8518749108530125,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
7,what is 1 radian in terms of pi,ContextCite32,0.9891927832554238,0.5636363636363636,0.9923283856739237,0.4666666666666666,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,KernelShap32,0.9931974625998996,0.8545454545454544,0.9998326004496241,0.7333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,BetaShap (U)32,0.9835626656128275,0.6848484848484848,0.9622056252996302,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,TMC32,0.9911395015883578,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
7,what is 1 radian in terms of pi,ContextCite64,0.9951741684003844,0.8303030303030302,0.9981560135171098,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,KernelShap64,0.9978235167254791,0.8181818181818182,0.9998326004496241,0.6888888888888888,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,BetaShap (U)64,0.9873940905763845,0.5272727272727272,0.990212768513579,0.4666666666666666,1.0,0.6666666666666666,0.6,1,1.0,10
7,what is 1 radian in terms of pi,TMC64,0.99874233153824,0.9515151515151514,0.9998326004496241,0.8222222222222221,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,ContextCite100,0.9972359181727559,0.8181818181818182,0.9998326004496241,0.7333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,KernelShap100,0.9982175401766561,0.9636363636363635,0.9998326004496241,0.8666666666666666,1.0,0.6666666666666666,0.8,1,1.0,10
7,what is 1 radian in terms of pi,BetaShap (U)100,0.9852765507440817,0.49090909090909085,0.990212768513579,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
7,what is 1 radian in terms of pi,TMC100,0.9970863097849648,0.8424242424242423,0.9998326004496241,0.6888888888888888,1.0,0.6666666666666666,0.6,1,1.0,10
7,what is 1 radian in terms of pi,LOO,0.9968915344680332,0.8060606060606059,0.9923283856739237,0.6888888888888888,1.0,0.6666666666666666,0.6,1,1.0,10
8,when does season 5 of bates motel come out,ContextCite32,0.5557738538710345,0.5272727272727272,0.6907506305247562,0.4222222222222222,1.0,0.6666666666666666,0.8,1,1.0,10
8,when does season 5 of bates motel come out,KernelShap32,0.8527074315649011,0.9030303030303028,0.8781665283815181,0.7333333333333333,1.0,0.6666666666666666,0.8,1,1.0,10
8,when does season 5 of bates motel come out,BetaShap (U)32,0.636757939304855,0.6727272727272726,0.8664843625185457,0.5111111111111111,0.0,0.6666666666666666,0.8,1,1.0,10
8,when does season 5 of bates motel come out,TMC32,0.7152165673780806,0.8303030303030302,0.8188466274362473,0.6444444444444444,0.0,0.6666666666666666,0.8,1,1.0,10
8,when does season 5 of bates motel come out,ContextCite64,0.8949718938701738,0.9878787878787878,0.9999999999999999,0.9555555555555554,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,KernelShap64,0.9298121620805491,0.9757575757575757,0.9999999999999999,0.911111111111111,1.0,1.0,1.0,1,1.0,10
8,when does season 5 of bates motel come out,BetaShap (U)64,0.6110691966025636,0.4545454545454545,0.8664843625185457,0.4222222222222222,0.0,0.6666666666666666,0.6,1,1.0,10
8,when does season 5 of bates motel come out,TMC64,0.7466610356488238,0.8181818181818182,0.8188466274362473,0.6,0.0,0.6666666666666666,0.8,1,1.0,10
8,when does season 5 of bates motel come out,ContextCite100,0.9197436797439871,0.9515151515151514,0.9999999999999999,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
8,when does season 5 of bates motel come out,KernelShap100,0.9404290891656207,0.9878787878787878,0.9999999999999999,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
8,when does season 5 of bates motel come out,BetaShap (U)100,0.6510651227449427,0.6121212121212121,0.8664843625185457,0.5111111111111111,0.0,0.6666666666666666,0.8,1,1.0,10
8,when does season 5 of bates motel come out,TMC100,0.7085359080880023,0.8545454545454544,0.8188466274362473,0.6444444444444444,0.0,0.6666666666666666,0.8,1,1.0,10
8,when does season 5 of bates motel come out,LOO,0.23929277478938943,0.13939393939393938,0.6703230423652701,0.15555555555555553,0.0,0.6666666666666666,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,ContextCite32,0.3356513827457392,0.33333333333333326,0.9328098129688729,0.24444444444444444,0.0,0.3333333333333333,0.6,1,0.5,10
9,how many episodes are in series 7 game of thrones,KernelShap32,-0.43675375725813825,-0.6242424242424242,0.8537121156140027,-0.5111111111111111,0.0,0.0,0.4,0,0.25,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)32,0.4276005768979344,0.6848484848484848,0.9590861626767162,0.4666666666666666,0.0,0.6666666666666666,0.8,1,1.0,10
9,how many episodes are in series 7 game of thrones,TMC32,0.3076371413509341,0.6121212121212121,0.9464192097147304,0.4222222222222222,0.0,0.6666666666666666,0.8,1,0.5,10
9,how many episodes are in series 7 game of thrones,ContextCite64,0.3012201675636019,0.4424242424242424,0.9388340034414961,0.37777777777777777,0.0,0.3333333333333333,0.6,1,0.5,10
9,how many episodes are in series 7 game of thrones,KernelShap64,0.440185782604776,0.2606060606060606,0.9084465342379963,0.19999999999999998,0.0,0.3333333333333333,0.6,1,0.5,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)64,0.37564921938323165,0.6363636363636362,0.9590861626767162,0.5111111111111111,0.0,0.6666666666666666,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,TMC64,0.4325131633420626,0.6121212121212121,0.9410542775263527,0.4666666666666666,0.0,0.3333333333333333,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,ContextCite100,0.6489098668529322,0.4787878787878787,0.9577894508287165,0.37777777777777777,1.0,0.3333333333333333,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,KernelShap100,0.5810345174613976,0.3939393939393939,0.9713011210726702,0.3333333333333333,0.0,0.6666666666666666,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,BetaShap (U)100,-0.49994718099774127,-0.2606060606060606,0.92003367574782,-0.15555555555555553,0.0,0.3333333333333333,0.2,1,1.0,10
9,how many episodes are in series 7 game of thrones,TMC100,0.055607391467815265,0.13939393939393938,0.936483108043256,0.1111111111111111,0.0,0.3333333333333333,0.6,1,1.0,10
9,how many episodes are in series 7 game of thrones,LOO,-0.28933958792026343,-0.11515151515151514,0.904587005626988,-0.06666666666666667,0.0,0.0,0.6,1,1.0,10
10,who is next in line to be the monarch of england,ContextCite32,0.7794317726945716,0.7818181818181817,1.0,0.6,1.0,1.0,0.6,1,1.0,10
10,who is next in line to be the monarch of england,KernelShap32,0.7445597092403897,0.6242424242424242,0.8541101168707197,0.5111111111111111,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,BetaShap (U)32,0.6820343751054837,0.8666666666666665,0.9319072242557644,0.6888888888888888,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,TMC32,0.7582004163184846,0.8060606060606059,0.9319072242557644,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,ContextCite64,0.876195570725498,0.7575757575757575,0.8541101168707197,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,KernelShap64,0.8225481783524461,0.7454545454545454,0.8258112186147936,0.6,0.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,BetaShap (U)64,0.8637161588125718,0.7575757575757575,0.9623088017280479,0.6,1.0,0.6666666666666666,0.6,1,1.0,10
10,who is next in line to be the monarch of england,TMC64,0.8846994237823351,0.8909090909090909,0.9623088017280479,0.7777777777777777,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,ContextCite100,0.9363761490021798,0.9030303030303028,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
10,who is next in line to be the monarch of england,KernelShap100,0.8796546394242839,0.7575757575757575,0.8541101168707197,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,BetaShap (U)100,0.907138792159663,0.7939393939393938,0.9623088017280479,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
10,who is next in line to be the monarch of england,TMC100,0.98208941049126,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1,1.0,10
10,who is next in line to be the monarch of england,LOO,0.3172994618331786,0.406060606060606,0.7953756851081848,0.28888888888888886,1.0,0.6666666666666666,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite32,0.9935030741131498,0.8424242424242423,1.0,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,KernelShap32,0.9979468062555438,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)32,0.9782125661492364,0.4787878787878787,1.0,0.3333333333333333,1.0,1.0,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,TMC32,0.9934168542324475,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite64,0.9959320767396427,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,KernelShap64,0.9983114608076404,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)64,0.9008686504824467,0.7212121212121211,1.0,0.6,1.0,1.0,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,TMC64,0.996642142572099,0.9515151515151514,0.9817113639502625,0.8666666666666666,1.0,0.6666666666666666,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,ContextCite100,0.9971126559292351,0.9030303030303028,1.0,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,KernelShap100,0.9973495787203969,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,BetaShap (U)100,0.8865340046754348,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,0.6,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,TMC100,0.9963649899568862,0.9636363636363635,1.0,0.911111111111111,1.0,1.0,1.0,1,1.0,10
11,who is in charge of enforcing the pendleton act of 1883,LOO,0.9861595498041559,0.5878787878787878,0.9817113639502625,0.4666666666666666,1.0,0.6666666666666666,0.8,1,1.0,10
12,what is the name of latest version of android,ContextCite32,0.8506153961173503,0.7939393939393938,1.0,0.6444444444444444,1.0,1.0,1.0,1,1.0,10
12,what is the name of latest version of android,KernelShap32,0.7665555603433618,0.6363636363636362,0.882101015401143,0.5111111111111111,1.0,0.6666666666666666,0.8,1,1.0,10
12,what is the name of latest version of android,BetaShap (U)32,0.12600516634282044,0.01818181818181818,0.49100625342051096,0.022222222222222223,0.0,0.3333333333333333,0.4,1,0.5,10
12,what is the name of latest version of android,TMC32,0.4778379284453292,0.4545454545454545,0.6126577686884623,0.24444444444444444,0.0,0.3333333333333333,0.6,1,1.0,10
12,what is the name of latest version of android,ContextCite64,0.8427638390673101,0.7939393939393938,0.9340222469463326,0.6888888888888888,1.0,0.6666666666666666,0.8,1,1.0,10
12,what is the name of latest version of android,KernelShap64,0.8946808157024699,0.7696969696969697,0.9991366738227899,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
12,what is the name of latest version of android,BetaShap (U)64,0.4465635179757222,0.23636363636363633,0.6967069666937653,0.15555555555555553,1.0,0.3333333333333333,0.4,1,1.0,10
12,what is the name of latest version of android,TMC64,0.8728864537462401,0.7818181818181817,0.9255775081436315,0.6,1.0,0.6666666666666666,0.6,1,1.0,10
12,what is the name of latest version of android,ContextCite100,0.9275021102383331,0.6969696969696969,0.9991366738227899,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
12,what is the name of latest version of android,KernelShap100,0.9042632746564653,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
12,what is the name of latest version of android,BetaShap (U)100,0.5446962063084179,0.309090909090909,0.6967069666937653,0.24444444444444444,1.0,0.3333333333333333,0.6,1,1.0,10
