Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
1,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,TMC100,0.9861572724228217,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
1,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,LOO,0.9432571462556439,-0.01818181818181818,0.8041727744009229,-0.022222222222222223,1.0,0.5,0.3333333333333333,0.4,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,ContextCite32,0.9975917423392701,0.9393939393939393,0.999471483163345,0.8222222222222221,1.0,0.5,1.0,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,KernelShap32,0.9919999320431868,0.6242424242424242,0.9653978117396871,0.5555555555555555,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,BetaShap (U)32,0.9860714954640468,0.4545454545454545,0.9581596907204569,0.28888888888888886,1.0,0.5,0.3333333333333333,0.4,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,TMC32,0.9955459499065588,0.6727272727272726,0.9624007334899678,0.5555555555555555,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,ContextCite64,0.9976676001167798,0.9030303030303028,0.999471483163345,0.7777777777777777,1.0,0.5,1.0,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,KernelShap64,0.9969999042626857,0.7333333333333332,0.9653978117396871,0.6888888888888888,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,BetaShap (U)64,0.9631613024655442,0.8545454545454544,0.9902598312133124,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,TMC64,0.9965861213719783,0.9272727272727272,0.9871807585786866,0.8222222222222221,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,ContextCite100,0.9988340472548957,0.8787878787878788,0.9871807585786866,0.7333333333333333,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,KernelShap100,0.998298174171136,0.8787878787878788,0.9902598312133124,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,BetaShap (U)100,0.9740572211001713,0.8181818181818182,0.9902598312133124,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,TMC100,0.9980477338628839,0.8787878787878788,0.9871807585786866,0.7333333333333333,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
2,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,LOO,0.9835211003112284,0.709090909090909,0.9733729920072973,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,ContextCite32,0.939595068077941,0.709090909090909,0.9926115830705995,0.5555555555555555,1.0,0.5,1.0,0.8,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,KernelShap32,0.8474433507066805,0.7454545454545454,0.9926115830705995,0.6,1.0,0.5,1.0,0.8,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,BetaShap (U)32,0.7142011114704139,0.8303030303030302,0.8629817929863842,0.7333333333333333,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,TMC32,0.7281720928338764,0.8666666666666665,0.8184332855568403,0.6888888888888888,0.0,1.0,0.6666666666666666,0.8,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,ContextCite64,0.9395617174865386,0.7818181818181817,1.0000000000000002,0.6888888888888888,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,KernelShap64,0.9162748761314677,0.8666666666666665,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,BetaShap (U)64,0.7441865436392947,0.6727272727272726,0.9759418916334766,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,TMC64,0.6880684573883147,0.6969696969696969,0.9019012883578256,0.5111111111111111,0.0,0.5,0.6666666666666666,0.6,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,ContextCite100,0.9468450644745317,0.6121212121212121,1.0000000000000002,0.4222222222222222,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,KernelShap100,0.9746803489809235,0.9515151515151514,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,BetaShap (U)100,0.3656707087648725,0.38181818181818183,0.6763155448835197,0.28888888888888886,0.0,0.5,0.3333333333333333,0.6,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,TMC100,0.7642511257642147,0.6242424242424242,0.8633162468062633,0.4222222222222222,0.0,0.5,0.6666666666666666,0.6,1,1.0,10
3,What is the sole food source for the Glimmerwing Moths of Aeridor?,LOO,0.731080123190017,0.8303030303030302,1.0000000000000002,0.6888888888888888,1.0,1.0,1.0,1.0,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",ContextCite32,0.9942658589549207,0.7939393939393938,0.9868534928277872,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",KernelShap32,0.9928530430750205,0.8303030303030302,0.9875608346050505,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",BetaShap (U)32,0.9729457287944255,0.2727272727272727,0.9307760291737829,0.28888888888888886,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",TMC32,0.9950782938743752,0.5878787878787878,0.9418792903865537,0.4666666666666666,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",ContextCite64,0.9939782051807118,0.9030303030303028,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",KernelShap64,0.998493489960919,0.8787878787878788,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",BetaShap (U)64,0.9734683744611107,0.05454545454545454,0.9385247695724562,0.06666666666666667,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",TMC64,0.9987010687107437,0.8181818181818182,0.9868534928277872,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",ContextCite100,0.9979827347817164,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",KernelShap100,0.9989050550885916,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",BetaShap (U)100,0.9738238528533937,0.2606060606060606,0.9770069126760752,0.15555555555555553,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",TMC100,0.9981625864015322,0.8181818181818182,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
4,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",LOO,0.9912099108985698,0.6969696969696969,0.985618152289793,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,ContextCite32,0.9171303543140404,0.6242424242424242,1.0,0.5111111111111111,1.0,1.0,1.0,0.8,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,KernelShap32,0.8566360983682191,0.22424242424242422,0.9179839216427714,0.15555555555555553,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,BetaShap (U)32,0.9677837177672581,0.8060606060606059,0.9145386972580817,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,TMC32,0.9663452808067332,0.7818181818181817,0.9892173879795771,0.6,0.0,1.0,1.0,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,ContextCite64,0.9837163420661308,0.7696969696969697,1.0,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,KernelShap64,0.9661446808732836,0.4545454545454545,1.0,0.37777777777777777,1.0,1.0,1.0,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,BetaShap (U)64,0.951283991101334,0.6848484848484848,0.9190417353371902,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,TMC64,0.8871062873366005,0.7939393939393938,0.9892173879795771,0.6444444444444444,0.0,1.0,1.0,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,ContextCite100,0.9673104242965996,0.6848484848484848,1.0,0.6,1.0,1.0,1.0,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,KernelShap100,0.9828988509828087,0.5757575757575757,1.0,0.4666666666666666,1.0,1.0,1.0,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,BetaShap (U)100,0.760826568521713,0.7939393939393938,0.9080717041111332,0.6,0.0,1.0,0.6666666666666666,0.8,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,TMC100,0.9565325964251268,0.7939393939393938,0.9892173879795771,0.6444444444444444,0.0,1.0,1.0,0.6,1,1.0,10
5,What material is the 'Pylon of Ozym' made from?,LOO,0.8727214689614289,0.6848484848484848,0.9286300648700125,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",ContextCite32,0.9697020234108902,0.6969696969696969,1.0000000000000002,0.6,1.0,1.0,1.0,0.6,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",KernelShap32,0.9817370053720325,0.7212121212121211,1.0000000000000002,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",BetaShap (U)32,0.9311600705561774,0.5757575757575757,0.99952229083085,0.37777777777777777,1.0,0.5,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",TMC32,0.975360731139722,0.5515151515151515,1.0000000000000002,0.4222222222222222,1.0,1.0,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",ContextCite64,0.9869242970077137,0.7333333333333332,1.0000000000000002,0.6,1.0,1.0,1.0,0.6,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",KernelShap64,0.9828247910154576,0.6121212121212121,0.99952229083085,0.4222222222222222,1.0,0.5,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",BetaShap (U)64,0.9311154080373407,0.8787878787878788,0.99952229083085,0.7333333333333333,1.0,0.5,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",TMC64,0.9577636534714385,0.8545454545454544,0.99952229083085,0.6444444444444444,1.0,0.5,1.0,0.6,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",ContextCite100,0.9889354116534901,0.9393939393939393,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",KernelShap100,0.9940055233642604,0.5757575757575757,1.0000000000000002,0.4666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",BetaShap (U)100,0.7881803693523022,0.8181818181818182,0.792491420870305,0.6444444444444444,0.0,0.5,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",TMC100,0.9862879561610252,0.8787878787878788,0.99952229083085,0.7333333333333333,1.0,0.5,1.0,0.8,1,1.0,10
6,"In the programming language CortexScript, what does the '->>' operator do?",LOO,0.9125711588260011,0.4545454545454545,0.7979897479944582,0.3333333333333333,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,ContextCite32,0.9938162047567277,0.9030303030303028,0.9998857441838999,0.7777777777777777,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,KernelShap32,0.9948414321376617,0.8666666666666665,0.9841198182497598,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,BetaShap (U)32,0.9587426281511824,0.6,0.981181339606943,0.4666666666666666,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,TMC32,0.9965669428909059,0.49090909090909085,0.981181339606943,0.4222222222222222,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,ContextCite64,0.9966409127918938,0.9393939393939393,0.9994201295578927,0.8222222222222221,1.0,0.5,1.0,0.8,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,KernelShap64,0.9980480603459463,0.8545454545454544,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,BetaShap (U)64,0.9567957347514504,-0.006060606060606061,0.981181339606943,-0.06666666666666667,1.0,0.5,0.3333333333333333,0.4,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,TMC64,0.9975209909534777,0.22424242424242422,0.9771671378282774,0.15555555555555553,1.0,0.5,0.6666666666666666,0.4,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,ContextCite100,0.9980598271154372,0.7939393939393938,0.9994201295578927,0.6,1.0,0.5,1.0,0.8,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,KernelShap100,0.9992635547355779,0.9636363636363635,1.0,0.911111111111111,1.0,1.0,1.0,0.8,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,BetaShap (U)100,0.9886373424766847,0.19999999999999998,0.9813255143947353,0.15555555555555553,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,TMC100,0.9981874034522515,0.49090909090909085,0.9813255143947353,0.37777777777777777,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
7,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,LOO,0.9947275117161669,0.13939393939393938,0.9637901131538626,0.1111111111111111,1.0,0.5,0.3333333333333333,0.6,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,ContextCite32,0.9683645280477058,0.8666666666666665,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,KernelShap32,0.9071111482794051,0.8787878787878788,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,BetaShap (U)32,0.8814862398469907,0.4787878787878787,0.9961168627302409,0.37777777777777777,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,TMC32,0.9436034392743164,0.5757575757575757,0.9993307563588699,0.4666666666666666,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,ContextCite64,0.9552965636137265,0.6606060606060605,1.0000000000000002,0.5555555555555555,1.0,1.0,1.0,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,KernelShap64,0.9838135771062582,0.7454545454545454,0.9993307563588699,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,BetaShap (U)64,0.8456665937079147,0.6969696969696969,0.8997290710954013,0.5555555555555555,1.0,0.5,0.3333333333333333,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,TMC64,0.964386520210536,0.8303030303030302,0.9961168627302409,0.6888888888888888,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,ContextCite100,0.9619497619913662,0.6727272727272726,1.0000000000000002,0.5111111111111111,1.0,1.0,1.0,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,KernelShap100,0.9809554017247633,0.7575757575757575,0.9993307563588699,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,BetaShap (U)100,0.8594268932776309,0.709090909090909,0.9067666867670585,0.6,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,TMC100,0.9714994112798145,0.8424242424242423,0.98468800323953,0.6444444444444444,1.0,0.5,0.6666666666666666,0.8,1,1.0,10
8,What key ingredient gives 'Phlorian Salt' its color-changing properties?,LOO,0.8744443246422753,0.10303030303030303,0.8902749508257513,0.022222222222222223,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",ContextCite32,0.9869515231034063,0.8060606060606059,0.998000083831743,0.6444444444444444,1.0,0.5,1.0,0.8,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",KernelShap32,0.9859727651633868,0.41818181818181815,0.9210942384108981,0.3333333333333333,1.0,0.5,0.3333333333333333,0.4,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",BetaShap (U)32,0.9167177677158744,0.4424242424242424,0.9957937196059254,0.28888888888888886,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",TMC32,0.9664072779501963,0.8545454545454544,0.9957937196059254,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",ContextCite64,0.9966841359560621,0.9393939393939393,0.998000083831743,0.8222222222222221,1.0,0.5,1.0,0.8,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",KernelShap64,0.9933609376841398,0.6363636363636362,0.9516236426726401,0.5111111111111111,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",BetaShap (U)64,0.898246488753852,0.4424242424242424,0.9694705957382579,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",TMC64,0.9852555257354738,0.6121212121212121,0.9594648338887769,0.4666666666666666,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",ContextCite100,0.9982874873626828,0.9272727272727272,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",KernelShap100,0.9983502640015653,0.8666666666666665,0.9957937196059254,0.7777777777777777,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",BetaShap (U)100,0.8779388637351963,0.32121212121212117,0.9693000070757823,0.28888888888888886,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",TMC100,0.9855327680864244,0.6121212121212121,0.9957937196059254,0.4666666666666666,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",LOO,0.9830998395393791,0.5878787878787878,0.9926923489267713,0.37777777777777777,1.0,0.5,0.6666666666666666,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,ContextCite32,0.9376687755798168,0.7575757575757575,0.9847134119786446,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
10,What is the primary export of Zorblaxia?,KernelShap32,0.8974226323235779,0.8060606060606059,0.9847134119786446,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
10,What is the primary export of Zorblaxia?,BetaShap (U)32,0.9740489632285636,0.6242424242424242,0.980671919896602,0.5111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,TMC32,0.9674750480291147,0.6484848484848483,0.980671919896602,0.5111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,ContextCite64,0.9877495705003625,0.10303030303030303,0.980671919896602,0.022222222222222223,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
10,What is the primary export of Zorblaxia?,KernelShap64,0.9816621724965706,0.7212121212121211,0.9781045738583745,0.5555555555555555,0.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,BetaShap (U)64,0.9522399885876467,0.5878787878787878,0.9902046202089267,0.4666666666666666,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,TMC64,0.877913319527602,0.5151515151515151,0.9740630817763319,0.37777777777777777,0.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,ContextCite100,0.9842793588080552,0.6121212121212121,0.9765595751182502,0.5111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,KernelShap100,0.9931716431932409,0.6848484848484848,1.0,0.5555555555555555,1.0,1.0,1.0,0.6,1,1.0,10
10,What is the primary export of Zorblaxia?,BetaShap (U)100,0.7440280733463407,0.38181818181818183,0.9835957820886566,0.28888888888888886,0.0,1.0,0.6666666666666666,0.6,1,1.0,10
