Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,KernelShap32,0.9931863156843046,0.9393939393939393,0.9970460559568453,0.8222222222222221,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,BetaShap (U)32,0.9599881515870807,0.8060606060606059,1.0000000000000002,0.6888888888888888,1.0,1.0,1.0,0.6,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,TMC32,0.9903988058746256,0.9272727272727272,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,ContextCite64,0.9963191632707633,0.7212121212121211,0.9971000775642295,0.6,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,KernelShap64,0.997208959967042,0.7939393939393938,0.9970460559568453,0.6444444444444444,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,BetaShap (U)64,0.931954497114756,0.6,1.0000000000000002,0.4666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,TMC64,0.9927122664211143,0.8181818181818182,1.0000000000000002,0.6888888888888888,1.0,1.0,1.0,0.8,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,ContextCite100,0.9990415430562506,0.7939393939393938,0.9970460559568453,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,KernelShap100,0.9987482474806351,0.8666666666666665,0.9970460559568453,0.7777777777777777,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,BetaShap (U)100,0.9506436085271621,0.7696969696969697,1.0000000000000002,0.6444444444444444,1.0,1.0,1.0,0.6,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,TMC100,0.9973822315673231,0.8666666666666665,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
8,What are the two main functions of the 'Aura-Cloak' worn by Xylotian diplomats?,LOO,0.9915529608628719,0.3696969696969697,0.9902680488659891,0.24444444444444444,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,ContextCite32,0.9963833387997143,0.8060606060606059,1.0,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,KernelShap32,0.9964888892989441,0.9393939393939393,0.9918484140224441,0.8222222222222221,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,BetaShap (U)32,0.9963805048267393,0.5393939393939393,0.9779174042317768,0.4222222222222222,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,TMC32,0.9973967508045873,0.6848484848484848,1.0,0.5555555555555555,1.0,1.0,1.0,0.8,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,ContextCite64,0.9993431017854357,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,KernelShap64,0.9992915844624786,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,BetaShap (U)64,0.9943885929237248,0.6727272727272726,0.9910225127129857,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,TMC64,0.9985351774399983,0.9030303030303028,0.9910225127129857,0.8222222222222221,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,ContextCite100,0.9989762823529611,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,KernelShap100,0.9995374172636549,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,BetaShap (U)100,0.9841441172867842,0.7696969696969697,0.9906207515122455,0.6444444444444444,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,TMC100,0.9983954318752245,0.8909090909090909,0.9910225127129857,0.7777777777777777,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What two types of information are encoded onto a Xylotian 'Legacy Crystal'?,LOO,0.9955932543036595,0.9393939393939393,1.0,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
10,What are the topics of the books Sarah and Michael are reading?,ContextCite32,0.9761868684540258,0.8545454545454544,0.994797758048979,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
10,What are the topics of the books Sarah and Michael are reading?,KernelShap32,0.9948959627490291,0.7575757575757575,0.9781835216117966,0.6,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What are the topics of the books Sarah and Michael are reading?,BetaShap (U)32,0.9299506295125337,0.7575757575757575,1.0,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
